category,book,book_id,author,publisher,edition,total_pages,pages_scraped,status,scraped_at,topics,url,file,*تنويه هام,book_index,cat_index,أعده للشاملة,اعتنى به,البحث في,الرابط,الكتاب,المحقق,النص,بحث في محتوى الكتب,تحقيق,تنبيهات هامة,جمع وتحقيق,رواية,شرح وتحقيق,شعر,صنعه,عام النشر,عني بتحقيقه وشرحه,قدم له ووضع هوامشه,لدعم المشروع*,مراجعة,نبذة عن المشروع,نتائج البحث
العقيدة,الرد على الجهمية للدارمي - ت البدر,13023,أبو سعيد عثمان بن سعيد الدارمي (ت ٢٨٠ هـ),دار ابن الأثير - الكويت,الثانية، ١٤١٦ هـ - ١٩٩٥ م,٢١٢,219,complete,11-06-2026 16:07:14 IST,الرد على الجهمية للدارمي بسم الله الرحمن الرحيم رب يسر وأعن برحمتك أخبرنا أبو المكارم عبد العظيم بن عبد اللطيف بن أبي نصر الشرابي الأصبهاني في كتابه إلينا قال: أخبرتنا الشيخ‍ة أم الصبح ضوء النساء بنت أبي الفتح عبد الرزاق بن محمد بن سهل الشرابي، بقراءتي | مقدمة الحمد لله الذي له ما في السموات وما في الأرض وما بينهما وما تحت الثرى، عالم الغيب لا يعزب عنه مثقال ذرة في السموات ولا في الأرض، يعلم سر خلقه وجهرهم، ويعلم ما يكسبون، نحمده بجميع محامده، ونصفه بما وصف به نفسه، ووصفه به الرسول، فهو الله | باب الإيمان بالعرش وهو أحد ما أنكرته المعطلة قال أبو سعيد: وما ظننا أنا نضطر، إلى الاحتجاج على أحد ممن يدعي الإسلام في إثبات العرش والإيمان به، حتى ابتلينا بهذه العصابة الملحدة في آيات الله، فشغلونا بالاحتجاج لما لم تختلف فيه الأمم قبلنا، وإلى الله | باب استواء الرب تبارك وتعالى على العرش وارتفاعه إلى السماء، وبينونته من الخلق وهو أيضا مما أنكروه وقد قال الله تبارك وتعالى: إن ربكم الله الذي خلق السموات والأرض في ستة أيام ثم استوى على العرش. وقال: تنزيلا ممن خلق الأرض والسموات العلى الرحمن على | باب الاحتجاب قال الله تبارك وتعالى: وما كان لبشر أن يكلمه الله إلا وحيا أو من وراء حجاب | باب النزول قال أبو سعيد رحمه الله: فمما يعتبر به من كتاب الله عز وجل في النزول، ويحتج به على من أنكره، قوله تعالى: هل ينظرون إلا أن يأتيهم الله في ظلل من الغمام والملائكة. وقوله: وجاء ربك والملك صفا صفا. وهذا يوم القيامة إذا نزل الله ليحكم بين | باب النزول ليلة النصف من شعبان | باب النزول يوم عرفة | باب نزول الرب تبارك وتعالى يوم القيامة للحساب | باب نزول الله لأهل الجنة | باب الرؤية قال أبو سعيد رحمه الله: قال الله تعالى: وجوه يومئذ ناضرة، إلى ربها ناظرة. وقال: كلا إنهم عن ربهم يومئذ لمحجوبون، ثم إنهم لصالوا الجحيم، ثم يقال هذا الذي كنتم به تكذبون. ففي هذا دليل أن الكفار كلهم محجوبون عن النظر إلى الرحمن عز وعلا، | باب ذكر علم الله تبارك وتعالى | باب الإيمان بكلام الله تبارك وتعالى قال أبو سعيد: فالله المتكلم أولا وآخرا، لم يزل له الكلام، إذ لا متكلم غيره، ولا يزال له الكلام إذ لا يبقى متكلم غيره، فيقول: لمن الملك اليوم أنا الملك، أين ملوك الأرض؟ فلا ينكر كلام الله عز وجل إلا من يريد | باب الاحتجاج للقرآن أنه غير مخلوق قال أبو سعيد رحمه الله: فمن ذلك ما أخبر الله تعالى في كتابه عن زعيم هؤلاء الأكبر، وإمامهم الأكفر، الذي ادعى أولا أنه مخلوق، وهو الوحيد، واسمه الوليد بن المغيرة، فأخبر الله عن الكافر دعواه فيه، ثم أنكر عليه دعواه، | باب الاحتجاج على الواقفة قال أبو سعيد رحمه الله: ثم إن ناسا ممن كتبوا العلم بزعمهم وادعوا معرفته وقفوا في القرآن، فقالوا: لا نقول مخلوق هو ولا غير مخلوق، ومع وقوفهم هذا لم يرضوا حتى ادعوا أنهم ينسبون إلى البدعة من خالفهم وقال بأحد هذين القولين. | باب الاحتجاج في إكفار الجهمية قال أبو سعيد رحمه الله: ناظرني رجل ببغداد منافحا عن هؤلاء الجهمية، فقال لي: بأية حجة تكفرون هؤلاء الجهمية، وقد نهي عن إكفار أهل القبلة؟ بكتاب ناطق تكفرونهم أم بأثر أم بإجماع؟ فقلت: ما الجهمية عندنا من أهل القبلة، وما | باب قتل الزنادقة والجهمية، واستتابتهم من كفرهم,https://shamela.ws/book/13023,shamela_output/العقيدة/الرد_على_الجهمية_للدارمي_-_ت_البدر.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,الرد على الجهمية للدارمي - ت الشوامي,18089,أبو سَعِيدٍ عُثمَانَ بن سعِيدٍ الدَّارمِيِّ,المكتبة الإسلامية، القاهرة - مصر,الأولى، ١٤٣١ هـ - ٢٠١٠ م,١٩٥,191,complete,11-06-2026 18:31:41 IST,[+] | مقدمة التحقيق | توثيق نسبة الكتاب | موضوعه وأهميته | وصف النسخة الخطية | عملي في الكتاب | ترجمة المصنف | صور المخطوط | [مقدمة المصنف] | باب الإيمان بالعرش وهو أحد ما أنكرته المعطلة | باب استواء الرب تبارك وتعالى على العرش وارتفاعه إلى السماء وبينونته من الخلق وهو أيضا مما أنكروه | باب الاحتجاب | باب النزول | باب النزول ليلة النصف من شعبان | باب النزول يوم عرفة | باب نزول الرب تبارك وتعالى يوم القيامة للحساب | باب نزول الله لأهل الجنة | باب الرؤية | باب ذكر علم الله تبارك وتعالى | باب الإيمان بكلام الله تبارك وتعالى | باب الاحتجاج للقرآن أنه غير مخلوق | باب الاحتجاج على الواقفة | باب الاحتجاج في إكفار الجهمية | باب قتل الزنادقة والجهمية واستتابتهم من كفرهم,https://shamela.ws/book/18089,shamela_output/العقيدة/الرد_على_الجهمية_للدارمي_-_ت_الشوامي.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,الرد على الجهمية والزنادقة للإمام أحمد ت صبري,7623,أبو عبد الله أحمد بن محمد بن حنبل بن هلال بن أسد الشيباني (ت ٢٤١هـ),دار الثبات للنشر والتوزيع,الأولى,١٧٥,193,complete,11-06-2026 16:01:31 IST,مقدمة | [+] | باب المقدمات | مقدمة التحقيق | مقدمة المصنف رحمة الله | [+] | باب بيان ما ضلت فيه الزنادقة | تعريف الزنادقة والزنديق | شك الزنادقة في قوله تعالى: {كلما نضجت جلودهم} | شك الزنادقة في قوله: {هذا يوم لا ينطقون} | شك الزنادقة في قوله: {فلا أنساب بينهم يومئذ} | شك الزنادقة في قوله: {ما سلككم في سقر،} | شك الزنادقة في قوله: {خلقكم من تراب} | شك الزنادقة في قوله: {رب المشرق والمغرب} | شك الزنادقة في قوله: {وإن يوما عند ربك كألف سنة مما تعدون} | شك الزنادقة في قوله: {ويوم نحشرهم جميعا ثم نقول للذين أشركوا} | شك الزنادقة في قوله: {والله ربنا ما كنا مشركين} | شك الزنادقة في قوله: {ويوم تقوم الساعة يقسم المجرمون ما لبثوا غير ساعة} | شك الزنادقة في قوله: {إن لبثتم إلا عشرا} | شك الزنادقة في قوله: {يوم يجمع الله الرسل فيقول ماذا أجبتم قالوا لا علم لنا} | شك الزنادقة في قوله: {يوم يجمع الله الرسل فيقول ماذا أجبتم} | شك الزنادقة في قوله: {وجوه يومئذ ناضرة، إلى ربها ناظرة} | شك الزنادقة في قوله: {لا تدركه الأبصار} | شك الزنادقة في قوله: {سبحانك تبت إليك وأنا أول المؤمنين} | شك الزنادقة في قوله: {أدخلوا آل فرعون أشد العذاب} | شك الزنادقة في قوله: {ليس لهم طعام إلا من ضريع} . | شك الزنادقة في قوله: {ذلك بأن الله مولى الذين آمنوا وأن الكافرين لا مولى لهم} | شك الزنادقة في قوله: {إن الله يحب المقسطين} | شك الزنادقة في قوله: {والمؤمنون والمؤمنات بعضهم أولياء بعض} | شك الزنادقة في قوله: {إن عبادي ليس لك عليهم سلطان} | شك الزنادقة في قوله: {اليوم ننساكم كما نسيتم لقاء يومكم هذا} | شك الزنادقة في قوله: {ونحشره يوم القيامة أعمى} | شك الزنادقة في قوله: {إنني معكما أسمع وأرى} | شك الزنادقة في قوله: {ربنا أبصرنا وسمعنا} | [+] | مناظرة الجهم للسمنية | مدخل | اعتماد الجهم على ثلاثة آيات من المتشابه | تفسير الجهمية لجعل بمعنى خلق والرد عليهم | بيان مافصل الله بين قوله وخلقه | الكلام على واو الثمانية | بيان ماأبطل الله أن يكون القرآن إلا وحيا وليس بمخلوق | الكلام على لفظة: لعمري | الرد على الجهمية في تسمية القرآن شيئا | الرد على الجهمية بتسمية القرآن محدثا | اجتماع الشيئين في اسم واحد يجري عليه المدح أو الذم | شبهة أخرى للجهمية على أن القرآن مخلوق | بيان ماجحدت الجهمية من قول الله: {وجوه يومئذ ناضرة، إلى ربها ناظرة} | الرد على الجهمية في قولهم: إنها تنتظر الثواب | إثبات رؤية الله عز وجل في الأخرة | بيان ماأنكرت الجهمية من أن يكون الله كلم موسى | بيان ما أنكرت الجهمية أن يكون الله على العرش | الرد على الجهمية في زعمهم أن الله في كل مكان | إثبات ذم صفة السفل وأنها منفية عن الله عز وجل | نفي اجتماع الله بالشياطين وتنزيهه عن مجامعة الخبث والجنس | أدلة عقلية على عدم مماسة الله لخلقه | إثبات أن الله بائن من خلقه وعلمه محيط بجميع الخلق | إثبات علو الله عز وجل وفوقيته على جميع خلقه | بيان ماتأولت الجهمية من قول الله تعالى: {ما يكون من نجوى ثلاثة إلا هو رابعهم ولا خمسة إلا هو سادسهم} | بيان ما ذكر الله في القرآن: {وهو معكم} | الكلام على اسم الله في القرأن هل هو مخلوق؟ | بيان ما ادعت الجهمية أن القرآن مخلوق، من الأحاديث التي رويت | بيان ما تأولت الجهمية من قول الله: {هو الأول والآخر} | الفهرس,https://shamela.ws/book/7623,shamela_output/العقيدة/الرد_على_الجهمية_والزنادقة_للإمام_أحمد_ت_صبري.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,السنة لعبد الله بن أحمد,323,,,,,1460,complete,11-06-2026 17:52:29 IST,,https://shamela.ws/book/323,shamela_output/العقيدة/السنة_لعبد_الله_بن_أحمد.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,الفقه الأبسط,6387,ينسب لأبي حنيفة النعمان (ت ١٥٠ هـ),مكتبة الفرقان - الإمارات,الأولى، ١٤١٩ هـ - ١٩٩٩ م,١٦٧,54,complete,11-06-2026 19:48:01 IST,بسم الله الرحمن الرحيم | من أصول أهل السنة والجماعة | أفضل الفقه وتعريف الإيمان وأركانه | حكم من كذب بالخلق او انكر معلوما من الدين بالضرورة | كلامه عن الاستطاعة | الرد على من زعم ان الله لم يخلق الشر | القول فيمن يشك في إيمانه | المؤمن قد يعذب بذنوبه | الكفار يؤمنون عند المعاينة | أثر معاذ | وجوب الهجرة الى الله | إثبات العلو | اثبات عذاب القبر | تحريم التألي على الله | وجوب لزوم القرآن | الاستثناء في الإيمان,https://shamela.ws/book/6387,shamela_output/العقيدة/الفقه_الأبسط.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,الفقه الأكبر,6388,ينسب لأبي حنيفة النعمان (ت ١٥٠هـ),مكتبة الفرقان - الإمارات العربية,الأولى، ١٤١٩هـ - ١٩٩٩م,١٦٧,147,complete,11-06-2026 19:48:01 IST,بيان أصول الإيمان | وحدانية الله تعالى | الصفات الذاتية والفعلية | صفات الله أزلية | القول في القرآن | القول في الصفات | القول في القدر | ما فطر الله عليه الناس | الطاعات محبوبة لله والمعاصي مقدورة غير محبوبة | القول في عصمة الأنبياء | القول في الرسول صلى الله عليه وسلم | المفاضلة بين الصحابة | لا يكفر مسلم بذنب ما لم يستحله | ذكر بعض من عقائد اهل السنة | آيات الأنبياء وكرامات الأولياء حق | رؤية الله في الآخرة | تعريف الإيمان | علاقة الإسلام والإيمان | معرفتنا بالله تعالى | شفاعة الأنبياء والميزان والحوض | الجنة والنار لا تفنيان | عذاب القبر | معنى القرب والبعد | القول في تفاضل آيات القرآن | أبناء رسول الله وبناته | أشراط الساعة | الشرح الميسر للفقه الأبسط المنسوب لأبي حنيفة رواية أبي مطيع البلخي عن أبي حنيفة | بسم الله الرحمن الرحيم | من أصول أهل السنة والجماعة | أفضل الفقه وتعريف الإيمان وأركانه | حكم من كذب بالخلق او انكر معلوما من الدين بالضرورة | كلامه عن الاستطاعة | الرد على من زعم ان الله لم يخلق الشر | القول فيمن يشك في إيمانه | المؤمن قد يعذب بذنوبه | الكفار يؤمنون عند المعاينة | أثر معاذ | وجوب الهجرة الى الله | إثبات العلو | اثبات عذاب القبر | تحريم التألي على الله | وجوب لزوم القرآن | الاستثناء في الإيمان,https://shamela.ws/book/6388,shamela_output/العقيدة/الفقه_الأكبر.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,القدر للفريابي,11333,أبو بكر جعفر بن محمد بن الحسن بن المُسْتَفاض الفِرْيابِي (ت ٣٠١ هـ),أضواء السلف - السعودية,الأولى ١٤١٨ هـ - ١٩٩٧ م,٢٧٢,239,complete,11-06-2026 18:39:12 IST,"[+] | مقدمة المحقق | التعريف بالمصنف | وصف النسختين الخطيتين للكتاب | عمل المحقق في الكتاب | نسبة كتاب القدر | الأحاديث والآثار في خلق آدم عليه السلام | باب ما روي أن النبي صلى الله عليه وسلم قال: ""احتج آدم وموسى عليهما الصلاة والسلام"" | باب ما روي في أولاد المشركين, وقول النبي صلى الله عليه وسلم: ""الله أعلم بما كانوا عاملين"" | باب ما روي في الأهواء وتكذيب أهل القدر",https://shamela.ws/book/11333,shamela_output/العقيدة/القدر_للفريابي.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,تفسير أسماء الله الحسنى للزجاج,6468,إبراهيم بن السري بن سهل، أبو إسحاق الزجاج (ت ٣١١هـ),دار الثقافة العربية,,٦٥,45,complete,11-06-2026 18:39:35 IST,تفسير أسماء الله تعالى التسعة والتسعين | بسم الله الرحمن الرحيم,https://shamela.ws/book/6468,shamela_output/العقيدة/تفسير_أسماء_الله_الحسنى_للزجاج.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,رسالة إلى أهل الثغر بباب الأبواب,11214,أبو الحسن علي بن إسماعيل بن إسحاق بن سالم بن إسماعيل بن عبد الله بن موسى بن أبي بردة بن أبي موسى الأشعري (ت ٣٢٤هـ),عمادة البحث العلمي بالجامعة الإسلامية، المدينة المنورة، المملكة العربية السعودية,١٤١٣هـ,١٩٨,189,complete,11-06-2026 19:00:58 IST,مقدمة | [+] | الباب الأول: التعريف بالمؤلف | [+] | الفصل الأول: عصر المؤلف | المبحث الأول: الناحية السياسية | المبحث الثاني: الناحية الاجتماعية | المبحث الثالث: الناحية العلمية | [+] | الفصل الثاني: في سيرة الأشعري | المبحث الأول: اسمه ونسبه | المبحث الثاني: موطنه ومولده | المبحث الثالث: زهده وعبادته | المبحث الرابع: أسرته وأثرها في تكوين شخصيته | المبحث الخامس: مكانته العلمية وثناء الناس عليه | المبحث السادس: مؤلفاته | المبحث السابع: المراحل والأطوار التي مر بها | المبحث الثامن: منهج الأشعري | المبحث التاسع: مخالفة الأشعريين لمنهج الأشعري | المبحث العاشر: وفاته | [+] | الفصل الثالث: شيوخه وتلاميذه | المبحث الأول: شيوخه | المبحث الثاني: تلاميذه | [+] | الباب الثاني: التعريف بالكتاب ووصف المخطوطة | [+] | الفصل الأول: التعريف بالكتاب | المبحث الأول: اسم الكتاب | المبحث الثاني: موضوع الكتاب وتحليل محتوياته | المبحث الثالث: سبب تأليفه | المبحث الرابع: توثيق نسبة الكتاب إلى المؤلف | المبحث الخامس: قيمته العلمية | المبحث السادس: نقد الكتاب | [+] | الفصل الثاني: وصف المخطوطة | المبحث الأول: عدد نسخ المخطوطات | المبحث الثاني: وصفها | المبحث الثالث: النسخة الأصل وسبب اختيارها | المبحث الرابع: عملي في الكتاب | نص الكتاب | مصادر ومراجع,https://shamela.ws/book/11214,shamela_output/العقيدة/رسالة_إلى_أهل_الثغر_بباب_الأبواب.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,رسالة في أن القرآن غير مخلوق,6474,أبو إسحاق إبراهيم بن إسحاق بن إبراهيم بن بشير بن عبد الله البغدادي الحَرْبي (ت ٢٨٥هـ),دار العاصمة للنشر والتوزيع - الرياض,الأولى، ١٤١٦هـ - ١٩٩٥م,٦١,28,complete,11-06-2026 18:37:24 IST,بسم الله الرحمن الرحيم | رسالة الإمام أحمد إلى الخليفة المتوكل في مسألة القرآن,https://shamela.ws/book/6474,shamela_output/العقيدة/رسالة_في_أن_القرآن_غير_مخلوق.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,شرح السنة للبربهاري,8601,أبو محمد الحسن بن علي بن خلف البربهاري (ت ٣٢٩هـ),,,١٣٨,105,complete,11-06-2026 19:04:45 IST,الإسلام هو السنة والسنة هي الإسلام | الكلام في الرب وصفاته | الإيمان بعذاب القبر ومنكر ونكير والحوض والشفاعة والصراط | خير هذه الأمة بعد وفاة نبيها | الحج والغزو مع الإمام والخروج عليه | الصوم والصلاة في السفر | الإيمان بالسمعيات | الفكرة في الله تبارك وتعالى | لا يدخل الجنة أحد إلا برحمة الله | الإيمان بالإسراء وأرواح الشهداء وأحوال الميت في قبره | الشر والخير بقضاء الله وقدره | أول من ينظر إلى الله في الجنة | الله تبارك وتعالى أطلع نبيه على ما يكون في أمته إلى يوم القيامة | من قال لفظي بالقرآن مخلوق وهلاك الجهمية | أصول البدع | الخوف من الله | من ترك صلاة الجمعة والجماعة في المسجد | الرجل يقول فلان مشبه | الاستقامة على الحق وطريق أهل السنة | العشرة الذين شهد لهم رسول الله صلى الله عليه وسلم بالجنة,https://shamela.ws/book/8601,shamela_output/العقيدة/شرح_السنة_للبربهاري.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,شرح السنة للمزني,6484,إسماعيل بن يحيى بن إسماعيل، أبو إبراهيم المزني (ت ٢٦٤هـ),مكتبة الغرباء الأثرية - السعودية,الأولى، ١٤١٥هـ - ١٩٩٥م,٩٢,22,complete,11-06-2026 18:29:45 IST,بسم الله الرحمن الرحيم | بسم الله الرحمن الرحيم | العلو | القضاء والقدر | الملائكة | آدم عليه السلام | الجنة والنار | الإيمان | القرآن | الصفات | الآجال | القبر | النشور والحساب | الجنة | الرؤية | طاعة الأئمة والأمراء ومنع الخروج عليهم | الإمساك عن تكفير أهل القبلة | الصحابة | الصلاة وراء الأئمة والجهاد معهم والحج | قصر الصلاة والاختيار بين الصيام والإفطار في الأسفار | اجتماع أئمة الهدى الماضين على هذه المقالات | المحافظة على أداء الفرائض والرواتب واجتناب المحرمات,https://shamela.ws/book/6484,shamela_output/العقيدة/شرح_السنة_للمزني.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,عقيدة السلف - مقدمة أبي زيد القيرواني لكتابه الرسالة,97806,,,,,63,partial,11-06-2026 19:48:01 IST,,https://shamela.ws/book/97806,shamela_output/العقيدة/عقيدة_السلف_-_مقدمة_أبي_زيد_القيرواني_لكتابه_الرسالة.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,كتاب الأصنام,6513,أبو المنذر هشام بن محمد أبي النضر ابن السائب ابن بشر الكلبي (ت ٢٠٤هـ),دار الكتب المصرية - القاهرة,الرابعة، ٢٠٠٠م,٦٤,60,complete,11-06-2026 18:28:10 IST,بسم الله الرحمن الرحيم | تم كتاب الأصنام والحمد لله رب العالمين,https://shamela.ws/book/6513,shamela_output/العقيدة/كتاب_الأصنام.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,ماهية العقل ومعناه واختلاف الناس فيه,6492,الحارث بن أسد المحاسبي، أبو عبد الله (ت ٢٤٣هـ),"دار الكندي , دار الفكر - بيروت",الثانية، ١٣٩٨,٢٣٨,20,partial,11-06-2026 18:29:32 IST,بسم الله الرحمن الرحيم | مسألة في العقل,https://shamela.ws/book/6492,shamela_output/العقيدة/ماهية_العقل_ومعناه_واختلاف_الناس_فيه.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,متن العقيدة الطحاوية - شرح وتعليق الألباني,9568,,,,,124,complete,11-06-2026 18:40:59 IST,,https://shamela.ws/book/9568,shamela_output/العقيدة/متن_العقيدة_الطحاوية_-_شرح_وتعليق_الألباني.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,نقض الدارمي على المريسي - ت الألمعي,8680,أبو سعيد عثمان بن سعيد بن خالد بن سعيد الدارمي السجستاني (ت ٢٨٠هـ),مكتبة الرشد للنشر والتوزيع,الطبعة الأولى ١٤١٨هـ - ١٩٩٨م,,984,complete,11-06-2026 16:34:12 IST,"[+] | المجلد الأول | [+] | مقدمات | مقدمة المشرف على التحقيق | مقدمة الكتاب | [+] | القسم الأول | [+] | الباب الأول: التعريف بالمؤلف والمريسي وابن الثلجي | [+] | الفصل الأول: التعريف بالدارمي | المبحث الأول: عصره السياسي والعلمي | المبحث الثاني: حياته | [+] | الفصل الثاني: التعريف بالمريسي | المبحث الأول: عصره السياسي والعلمي | المبحث الثاني: حياة المريسي | [+] | الفصل الثالث: التعريف بابن الثلجي | تنبيه | المبحث الأول: عصره السياسي والعلمي | المبحث الثاني: حياة ابن الثلجي | [+] | الباب الثاني: التعريف بالكتاب والمخطوطة | الفصل الأول: التعريف بالكتاب | الفصل الثاني: التعريف بالمخطوطة | [+] | القسم الثاني: الكتاب محققا | [+] | الجزء الأول | مدخل | سبب تأليف الكتاب | بيان ما أفتتح به المعارض كتابه ومناقشته في ذلك | باب الإيمان بأسماء الله وأنها غير مخلوقة | باب وادعى المعارض أن الله لا يدرك بشيء من الحواس الخمس | باب النزول | باب الحد والعرش | نقل المعارض عن المريسي تأويل اليدين والرد عليه | السمع والبصر | تأويل المريسي إتيان الله ومجيئه والرد عليه | تأويل المريسي لمعنى ""الحي القيوم"" والرد عليه | الرؤية | أصابع الرحمن | إنكار المريسي حديث الصورة والرد عليه | تأويل المعارض لصفة القدم والرد عليه | [+] | الجزء الثاني | مدخل | باب ما جاء في العرش | دعوى المريسي تنزيه الله عن المشابهة ومناقشته في ذلك | ابتداء المعارض في نقل حكايات ابن الثلجي | حكايات المعارض قول ابن الثلجي في الفوقية والعرض والرد عليه | قول المعارض في البينونة والموضع ومناقشته | نقول الثلجي في تفسير الاستواء والرد عليه | نقل المؤلف الآثار الواردة في العرش وحملته | دعوى المعارض في المراد بصفتي الكلام والعلم والرد عليه | قول المعارض في السؤال عن الله بأين والرد عليه | دفع المعارض لصفة النزول والرد عليه | عود لمناقشة المعارض في السؤال عن الله بأين وما ورد في ذلك | القول في كلام الله | نقل المؤلف أقوال السلف في أن القرآن غير مخلوق | نقل المؤلف أقوال السلف في الحكم على الجهمية والزنادقة | [+] | المجلد الثاني | [+] | تابع القسم الثاني: الكتاب محققا | [+] | الجزء الثالث | [+] | باب الحث على طلب الحديث والرد على من زعم أنه لم يكتب على عهد النبى صلى الله عليه وسلم وأصحابه والذب عن أصحاب النبي صلى الله عليه وسلم وأصحاب الحديث وأهل السنة وفضلهم على غيرهم | مدخل | الذب عن أبي هريرة رضي الله عنه | الذب عن معاوية بن أبي سفيان | دفاع المؤلف عن عامة الصحابة رضوان الله عليهم | ما تقوم به الحجة من الأثار عند المعارض | احتجاج المعارض في رد الآثار وكراهية طلبها | عود المعارض إلى إنكار المجيء | دعوى المعارض أن الزنادقة وضعوا اثنى عشر ألف حديث روجوها على أهل الحديث | تأويل المعارض لحديث ""الإيمان يمان"" | دعوى المعارض التشبيه من بعض المحدثين | تشنيع المعارض بذكر الجوف | تأويل المعارض للآثار الواردة في اليدين | النقض على ما ادعاه المعارض في الوجه | إيراد المعارض حديث ""دخلت على ربي"" ومناقشته | إيراد المعارض لحديث اختصام الملأ الأعلى ومناقشته | تأويل المعارض لأحاديث القرب والرد عليه | الحجب التى احتجب الله بها عن خلقه | [+] | باب إثبات الضحك | مدخل | بيان المؤلف تناقض المعارض واضطرابه | مناقشة المؤلف للمعارض في تفسيره حديث الأطيط | نقض المؤلف على المعارض روايته حديث الاستلقاء وتفسيره له | دعوى المعارض في تفسير الجنب والرد عليه | نقض المؤلف على المعارض تفسيره للرؤية | نقض المؤلف على المعارض تأويله صفة العين | تغيظ المعارض وتهكمه بمن قال: إن كلام الله غير مخلوق | استدلال المعارض على التوحيد بالمعقول ومناقشته | دعوى المعارض ثانية أن أسماء الله محدثة | تشنيع المعارض بذكر ""الضمير"" لنفي صفة ""النفس"" والرد عليه | تحقيق المؤلف أن اللفظ يصرف إلى المعنى الأغلب لا الأغرب إلا بقرينة | تأويل المعارض للصفات الفعلية وأدلتها | افتضاح المعارض بتصريحه بخلق القرآن | تقرير المؤلف أنه لم ير كتابا أجمع لحجج الجهمية من كتاب المعارض | تقرير المؤلف أن التجهم زندقة ونقله أقوال العلماء فيهم | خاتمة | [+] | الفهارس | فهرس الآيات القرآنية | فهرس الأحاديث والآثار | فهرس الكلمات الغريبة | فهرس المصطلحات | فهرس الفرق والأديان | فهرس الأشعار والأمثال | فهرس أسماء الكتب | فهرس اللغات والقبائل والبلدان والمدارس | فهرس الأعلام والمترجم لهم | فهرس المصادر | فهرس الموضوعات",https://shamela.ws/book/8680,shamela_output/العقيدة/نقض_الدارمي_على_المريسي_-_ت_الألمعي.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,نقض الدارمي على المريسي - ت الشوامي,18091,أبو سعيد عثمان بن سعيد بن خالد بن سعيد الدارمي السجستاني (ت ٢٨٠ هـ),المكتبة الإسلامية للنشر والتوزيع، القاهرة - مصر,الأولى، ١٤٣٣ هـ - ٢٠١٢ م,٤٣١,354,complete,11-06-2026 18:36:16 IST,[+] | [مقدمة التحقيق] | توثيق نسبة الكتاب | موضوعه وأهميته | [+] | وصف النسخ المعتمدة في التحقيق | ١ - الأصل الخطي | ٢ - مطبوعة السماري | ٣ - مطبوعة الألمعي | عملي في الكتاب | تنبيه مهم | ترجمة المصنف من تاريخ ابن عساكر | ترجمة بشر بن غياث المريسي من تاريخ بغداد | ترجمة محمد بن شجاع الثلجي من تاريخ بغداد | صور المخطوط | [مقدمة المصنف] | باب الإيمان بأسماء الله تعالى وأنها غير مخلوقة | باب | باب النزول | باب الحد والعرش | باب ما جاء في العرش | باب الحث على طلب الحديث والرد على من زعم أنه لم يكتب على عهد النبي - صلى الله عليه وسلم - الحديث والذب عن أصحاب النبي - صلى الله عليه وسلم - وأصحاب الحديث وأهل السنة وفضل | باب إثبات الضحك | فهرس لأهم مصادر ومراجع التحقيق,https://shamela.ws/book/18091,shamela_output/العقيدة/نقض_الدارمي_على_المريسي_-_ت_الشوامي.txt,,,,,,,,,,,,,,,,,,,,,,,,,
العقيدة,نونية القحطاني,7533,,,,,44,partial,11-06-2026 19:48:01 IST,,https://shamela.ws/book/7533,shamela_output/العقيدة/نونية_القحطاني.txt,,,,,,,,,,,,,,,,,,,,,,,,,
الغريب_والمعاجم,العين,1682,,,,,861,partial,11-06-2026 19:48:01 IST,,https://shamela.ws/book/1682,shamela_output/الغريب_والمعاجم/العين.txt,,,,,,,,,,,,,,,,,,,,,,,,,
الفرق_والردود,الإعلام بما في دين النصارى من الفساد والأوهام,6517,,,,,347,partial,11-06-2026 19:48:01 IST,,https://shamela.ws/book/6517,shamela_output/الفرق_والردود/الإعلام_بما_في_دين_النصارى_من_الفساد_والأوهام.txt,,,,,,,,,,,,,,,,,,,,,,,,,
الفرق_والردود,الانتصار في الرد على المعتزلة القدرية الأشرار,7361,,,,,294,partial,11-06-2026 19:48:01 IST,,https://shamela.ws/book/7361,shamela_output/الفرق_والردود/الانتصار_في_الرد_على_المعتزلة_القدرية_الأشرار.txt,,,,,,,,,,,,,,,,,,,,,,,,,
